,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B-6,Folate,Vitamin B-12,Pantothenic acid,Phosphorus,Zinc,Selenium,Copper,Manganese,Potassium,Choline,Protein,Fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Added Sugars
muffin,48.578947368421055,0.5145833333333334,119.04081632653062,2.325510204081633,0.2916666666666666,0.477073170731707,9.245238095238097,0.2964418604651163,0.236860465116279,2.342558139534884,0.08155813953488375,54.31496062992126,0.08690476190476192,0.512875,166.1818181818182,0.9359090909090909,19.543181818181814,0.1470681818181818,0.8172222222222222,169.13636363636363,37.11707317073172,7.240999999999999,2.7038979591836734,0.0,32.1875,0.0,411.06,0.0,0.0
mushroom,5.88,0.8805555555555555,16.68856,0.9889999999999997,16.069664566929138,0.14758064516129032,2.586538461538462,0.10373122448979592,0.27640816326530615,3.928367346938776,0.13059387755102045,25.242372881355934,0.09841269841269841,2.4765294117647056,101.4857142857143,0.9989795918367346,10.546122448979593,0.32624897959183663,0.18330714285714286,302.38775510204084,36.8470588235294,4.829600000000001,0.8283740458015266,0.0,11.25,0.0,311.90292,0.0,0.0
mussel,156.02702702702703,4.894594594594595,47.44,5.214800000000001,0.0,0.3827272727272728,0.28,0.1537777777777778,0.2822222222222222,2.8577777777777778,0.06475,54.8421052631579,878.01875,0.702,236.11111111111111,2.134,65.36,0.11800000000000001,4.4399999999999995,292.38461538461536,91.1,16.305799999999998,0.5456486486486486,0.0,44.97959183673469,0.0,411.54,0.0,0.0
mustard,1431.581818181818,20.673684210526314,83.175,1.2424999999999993,0.226,0.8242105263157895,142.43529411764706,0.09129411764705883,0.07782352941176468,0.7729411764705882,0.10829411764705882,44.97,0.15131147540983608,0.15316666666666676,75.55882352941177,0.4752941176470587,12.264705882352944,0.09885294117647056,0.3862666666666667,201.22222222222223,14.917857142857143,2.4117999999999995,2.169007633587787,0.0,4.666666666666667,0.0,641.56,0.0,0.0
mustard greens,1553.323076923077,28.807999999999993,97.62,1.475,0.1857142857142857,0.8671084337349401,198.78297872340428,0.09144444444444447,0.10164444444444444,0.7107555555555556,0.12255555555555557,37.48872180451128,0.11011764705882353,0.24410526315789474,68.5111111111111,0.4424444444444445,9.531111111111109,0.11260000000000002,0.40743749999999995,269.1875,15.636585365853653,3.1199999999999988,1.8638802395209573,0.0,4.291666666666667,0.0,328.6,0.0,0.0
nancy silverton,108.69047619047619,4.552380952380953,116.44,0.9166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.875,0.0,5.667800000000001,1.8070000000000002,0.0,11.48,0.0,141.74,0.0,0.0
nebraska,173.0,0.47777777777777775,29.6,2.3289999999999997,0.0,0.0,4.3,0.0,0.1515,1.072,0.0,29.0,0.0,0.0,71.0,2.68,19.0,0.357,2.5,248.0,0.0,12.71,1.2035,0.0,25.8,0.0,369.6,0.0,0.0
nectarine,258.51851851851853,115.48400000000001,11.444444444444445,0.8403846153846154,6.35,0.29235294117647065,2.9545454545454546,0.019666666666666666,0.04644444444444445,2.0278,0.3419500000000001,4.08,0.27888888888888885,0.6916923076923076,30.22222222222222,0.21000000000000002,0.6222222222222222,0.10288888888888889,0.0505,169.0952380952381,6.200000000000001,0.9695918367346938,0.1851323529411765,0.0,0.10344827586206896,0.0,7.489795918367347,0.0,0.0
new hampshire,2089.9,1.591489361702128,15.46,1.8417999999999999,1.9854838709677405,0.441,115.46249999999999,0.16914285714285715,0.3803061224489795,3.1166122448979596,0.15136170212765962,9.222222222222221,4.993142857142858,0.903095238095238,187.6326530612245,2.0381632653061224,10.92708333333333,0.8236326530612247,0.07346666666666665,232.12,8.457142857142857,13.6004,2.6388816793893137,0.0,215.18367346938774,0.0,129.56,0.0,0.0
new jersey,2287.821917808219,1.7000000000000002,15.44,1.7391999999999999,1.8852173913043464,0.4688461538461538,115.46249999999999,0.18013333333333334,0.40482222222222214,3.0338666666666665,0.1393255813953489,9.222222222222221,5.5516129032258075,0.9646052631578946,188.55555555555554,1.8768888888888888,11.686363636363636,0.8906444444444448,0.07997560975609755,218.0204081632653,8.457142857142857,11.881000000000002,2.632528455284553,0.0,209.3469387755102,0.0,126.04,0.0,0.0
new mexico,3679.385714285714,7.717021276595747,21.775510204081634,2.0257142857142854,2.0039215686274496,0.4886666666666667,90.24285714285713,0.18923809523809526,0.4237619047619046,2.931119047619048,0.13035897435897442,9.375,6.152909090909091,1.0532352941176468,197.05,1.7544999999999997,12.879487179487178,0.9941000000000004,0.07424999999999998,284.7857142857143,8.766666666666666,11.636600000000001,2.770702222222223,0.0,214.59574468085106,0.0,122.76,0.0,0.0
new orleans,1602.2641509433963,4.966666666666667,40.43478260869565,1.5872727272727276,4.218918918918921,0.4654838709677419,105.19999999999999,0.18484375,0.29609374999999993,2.70196875,0.13010714285714287,14.695652173913043,4.4002439024390245,0.8169166666666666,166.89655172413794,1.366896551724138,9.082142857142857,0.8362068965517244,0.07838461538461537,361.1081081081081,8.16,8.578399999999998,3.2947712765957453,0.0,110.15217391304348,0.0,578.94,0.0,0.0
new year's day,2074.246913580247,1.84375,15.58,1.8392,1.949180327868851,0.44416666666666665,93.16,0.1689183673469388,0.37893877551020405,3.0422040816326534,0.14634042553191495,9.8,4.9830000000000005,0.8979999999999999,184.51020408163265,1.9853061224489796,10.86458333333333,0.8237142857142861,0.07586666666666665,235.3877551020408,8.237499999999999,13.200800000000001,2.614061538461539,0.0,213.0612244897959,0.0,134.8,0.0,0.0
new year's eve,2074.246913580247,1.84375,15.58,1.8392,1.949180327868851,0.44416666666666665,93.16,0.1689183673469388,0.37893877551020405,3.0422040816326534,0.14634042553191495,9.8,4.9830000000000005,0.8979999999999999,184.51020408163265,1.9853061224489796,10.86458333333333,0.8237142857142861,0.07586666666666665,235.3877551020408,8.237499999999999,13.200800000000001,2.614061538461539,0.0,213.0612244897959,0.0,134.8,0.0,0.0
new york,1965.2432432432433,1.6535714285714285,38.204081632653065,1.2769999999999997,2.605797101449275,0.3666666666666667,84.6,0.17412,0.34068000000000004,2.97452,0.13434782608695653,8.25,4.961176470588235,0.9708421052631578,170.12,1.4516666666666669,10.39565217391304,0.9926250000000002,0.06342857142857142,162.8125,8.475,8.454081632653061,3.3124413407821205,0.0,125.66,0.0,221.68,0.0,0.0
"no meat, no problem",33.0,1.5699999999999996,71.94,1.7048000000000005,1.8074074074074065,0.3166304347826087,5.672340425531916,0.14351999999999998,0.17306000000000002,3.6603400000000006,0.2358,31.56,0.43010752688172044,0.8386666666666667,162.62,1.8111999999999997,15.349999999999996,0.09252,0.047272727272727286,246.06,41.04186046511627,13.670000000000002,3.044425,0.0,45.6,0.0,433.58,0.0,0.0
no sugar added,145.2,2.8120000000000016,115.88,0.8961999999999998,0.46507936507936515,0.1265277777777777,1.6861111111111113,0.09376190476190471,0.13873809523809522,1.2799523809523812,0.12645238095238093,4.7063492063492065,0.11615384615384614,0.36935294117647066,98.95238095238095,0.8300000000000002,2.91,0.1357619047619047,0.1453529411764706,287.5238095238095,22.922222222222224,2.9339999999999993,0.6754855072463771,0.0,6.02,0.0,87.64,0.0,0.0
no-cook,52.549019607843135,4.004,43.04,2.0728,3.5019607843137264,0.7671999999999999,7.305999999999999,0.11784,0.17200000000000004,3.9021000000000017,0.24903999999999996,15.773333333333333,1.6598,0.344,224.12,2.1386000000000003,31.110000000000003,0.22274000000000002,0.609,328.28,84.336,18.724000000000004,2.4464133333333327,0.0,128.84,0.0,436.08,0.0,0.0
non-alcoholic,3.323529411764706,1.1175000000000002,6.790697674418604,0.11627906976744184,0.02,0.004915254237288136,0.037500000000000006,0.010350000000000002,0.023875000000000007,0.24165,0.025300000000000007,3.6470588235294117,0.007916666666666667,0.03673076923076925,14.285714285714286,0.06720930232558138,0.40256410256410247,0.016581395348837215,0.06353333333333332,44.95348837209303,6.164285714285714,0.2726,0.07747222222222222,0.0,1.1666666666666667,0.0,25.093023255813954,0.0,0.0
noodle,105.6774193548387,1.1645833333333337,27.693877551020407,1.1744897959183673,0.5776119402985076,0.25329545454545455,5.765957446808512,0.17920833333333333,0.11693750000000001,1.8220625000000001,0.08495833333333336,37.11805555555556,0.11739130434782603,0.38400000000000006,92.875,0.8466666666666666,19.22222222222222,0.0931041666666667,0.47107692307692317,96.60416666666667,25.85909090909091,6.6507999999999985,1.4843533333333334,0.0,26.408163265306122,0.0,272.3061224489796,0.0,0.0
north carolina,1875.4166666666667,24.023076923076925,34.666666666666664,0.9876923076923075,0.0,0.0,1.2,0.0,0.052,0.0,0.231,12.0,0.0,0.769,46.0,0.23,1.0,0.154,0.0,175.7037037037037,0.0,3.201,0.7528235294117647,0.0,9.24390243902439,0.0,487.78,0.0,0.0
nut,46.30769230769231,2.316,87.62,2.993200000000001,0.007246376811594203,2.738648648648648,10.510638297872338,0.3956122448979592,0.23183673469387753,2.64865306122449,0.3803673469387756,52.97959183673469,0.00880952380952381,0.681392857142857,331.6938775510204,2.68265306122449,61.928571428571395,0.9641632653061224,2.5188928571428577,568.14,46.53055555555554,13.358599999999997,13.022911949685534,0.0,1.54,0.0,133.38,0.0,0.0
nutmeg,1203.8620689655172,11.24230769230769,84.71428571428571,3.424878048780488,14.705882352941176,0.06666666666666667,0.0,0.891,0.8486666666666668,10.095,1.0145,102.28571428571429,2.537142857142857,0.0,166.33333333333334,1.075,0.8,1.03,1.95,289.12,8.8,3.9955999999999987,3.9991089108910893,0.0,12.414634146341463,0.0,1220.34,0.0,0.0
oat,248.75,7.6579999999999995,102.02,9.771399999999998,4.664179104477612,1.903068181818182,3.2127659574468086,0.6137599999999999,0.4143400000000001,5.590840000000001,0.6406400000000001,185.20945945945945,1.7305319148936162,0.672142857142857,267.72,3.1656,20.073913043478257,0.25481632653061226,2.413666666666667,280.34,20.02857142857143,9.255599999999996,2.16104347826087,0.0,0.22,0.0,276.12,0.0,0.0
oatmeal,158.28333333333333,2.9604166666666667,123.38,6.431599999999999,11.457446808510639,0.8882051282051282,4.455813953488372,0.32779166666666665,0.30502083333333324,3.4903125000000004,0.16708510638297874,53.68382352941177,0.20634146341463414,0.5777500000000001,141.93478260869566,1.2347826086956524,11.362222222222222,0.14966666666666664,1.1415454545454546,165.625,14.860526315789478,5.301020408163265,2.3764654088050308,0.0,6.829787234042553,0.0,278.44,0.0,0.0
octopus,163.8095238095238,2.167499999999999,73.04255319148936,4.024130434782609,0.008,0.6874999999999999,2.8500000000000005,0.061111111111111116,0.07066666666666666,3.328888888888889,0.592375,26.625,15.561875,0.7,276.1111111111111,2.8699999999999997,80.7125,0.6777777777777777,0.031,361.40909090909093,101.2875,18.019600000000008,0.5457478991596638,0.0,79.46938775510205,0.0,406.0625,0.0,0.0
ohio,1314.5277777777778,12.528205128205128,77.35,1.9700000000000009,29.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.3,0.0,7.0144680851063805,1.9823750000000004,0.0,12.170731707317072,0.0,406.6170212765957,0.0,0.0
oklahoma,310.1666666666667,1.6333333333333335,33.5,1.2225000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.5,0.0,3.406,5.301875,0.0,0.25,0.0,3511.4,0.0,0.0
okra,162.8421052631579,10.746874999999994,73.63265306122449,0.3989795918367347,0.0075000000000000015,0.23718750000000002,35.08125,0.1588125,0.08449999999999999,1.0605000000000002,0.135875,66.54166666666667,0.011875,0.2175,52.5625,0.548125,2.475,0.088875,0.6561666666666667,198.8181818181818,13.237499999999999,1.8710000000000004,0.2569658119658118,0.0,1.653061224489796,0.0,76.38,0.0,0.0
oktoberfest,66.9090909090909,1.7727272727272727,39.4,1.0386666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.33333333333334,0.0,12.82235294117647,3.3699999999999997,0.0,63.25,0.0,723.4705882352941,0.0,0.0
olive,69.33333333333333,6.882608695652172,49.833333333333336,1.2539583333333333,0.9653061224489797,1.222417582417583,14.934482758620687,0.0755,0.09095833333333336,0.9778958333333336,0.07574468085106383,21.227272727272727,0.04931818181818182,0.24930769230769234,42.604166666666664,0.33687499999999987,4.823404255319149,0.08341666666666665,0.08208333333333334,128.1875,11.188235294117645,2.9841666666666664,4.559090909090906,0.0,8.446808510638299,0.0,760.0416666666666,0.0,0.0
omelet,126.41176470588235,1.9200000000000004,75.18,1.2567999999999997,2.5846153846153856,0.6444999999999997,18.156862745098035,0.051240000000000015,0.36466,0.5333199999999998,0.15632,24.3,0.2353,1.29,141.36,0.9853999999999998,25.77399999999999,0.05955999999999997,0.024,183.9,114.59199999999998,11.093,3.116331125827815,0.0,178.52,0.0,328.52,0.0,0.0
one-pot meal,98.66666666666667,5.087234042553191,69.22448979591837,4.201400000000001,0.3057692307692307,0.3840229885057472,5.595833333333334,0.3485217391304349,0.2938913043478261,4.245608695652173,0.31919565217391305,83.29710144927536,0.7140449438202248,0.9858333333333333,155.04347826086956,3.0730434782608698,14.98,0.1922173913043478,1.266333333333333,243.75,34.16590909090909,10.400600000000003,2.9661,0.0,25.26,0.0,393.46,0.0,0.0
onion,205.6060606060606,9.245652173913044,55.1,1.1217999999999997,0.0767857142857143,0.3737837837837837,23.993877551020415,0.14887234042553193,0.16863829787234041,1.3866170212765958,0.18563043478260868,41.181102362204726,0.8627397260273973,0.3090454545454546,81.04081632653062,0.6789795918367346,6.097916666666666,0.27436734693877546,0.3444,216.87755102040816,26.01621621621621,4.547399999999999,1.681609756097562,0.0,20.285714285714285,0.0,538.66,0.0,0.0
orange,112.58024691358025,39.91836734693877,21.979591836734695,0.3051020408163265,0.10727272727272727,0.1869230769230769,1.3659090909090912,0.0680204081632653,0.060367346938775504,0.6197551020408165,0.08791666666666668,20.6056338028169,0.015977011494252874,0.20943333333333342,24.836734693877553,0.1625,4.280851063829786,0.046816326530612254,0.07261904761904762,174.3469387755102,10.152941176470584,2.1422000000000003,0.19487741935483877,0.0,5.911111111111111,0.0,39.56,0.0,0.0
orange juice,90.94285714285714,662.4,269.4130434782609,0.1463333333333333,12.389473684210527,0.1610526315789474,0.27142857142857146,0.030896551724137935,0.0541578947368421,0.47340909090909095,0.06612000000000001,21.954545454545453,0.0,0.117125,12.0,0.09615384615384617,0.09166666666666666,0.042333333333333334,0.13533333333333333,198.97727272727272,5.849999999999999,0.7533999999999997,0.008307692307692311,0.0,0.0,0.0,3.34,0.0,0.0
oregano,709.5,9.407142857142857,363.56666666666666,29.654333333333327,0.0,9.15,311.0,0.177,0.528,4.64,1.04,237.0,0.0,0.921,148.0,2.69,4.5,0.633,4.99,50172.882352941175,32.3,23.00999999999998,2.7747941176470583,0.0,9.666666666666666,0.0,1253.3877551020407,0.0,0.0
oregon,148.0,2.177777777777778,61.06896551724138,1.934,2.823529411764706,18.01,0.0,0.34833333333333333,0.0425,2.24,0.5796666666666667,5.0,0.0,0.72,174.0,2.91,0.2333333333333333,0.609,2.6296666666666666,208.5625,0.0,4.1346,1.696053333333333,0.0,7.533333333333333,0.0,52.64,0.0,0.0
organic,667.6428571428571,88.37575757575759,69.64583333333333,3.662708333333334,8.795555555555554,0.5110526315789473,3.296666666666667,0.21006249999999996,0.6676363636363636,4.688500000000001,0.23625000000000002,77.43333333333334,4.2379999999999995,0.08533333333333333,228.42424242424244,2.0556250000000005,27.386206896551727,1.1686,1.2665,192.13513513513513,163.15714285714284,11.060800000000002,2.1478066666666664,0.0,171.58333333333334,0.0,221.78,0.0,0.0
orzo,376.8125,4.04375,30.93617021276596,1.896399999999999,0.0,0.0,0.0,0.7894736842105263,0.3787333333333333,5.614444444444445,0.0,179.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,300.94736842105266,0.0,9.259,0.3350847457627119,0.0,7.22,0.0,281.46938775510205,0.0,0.0
oscars,1004.64,12.75,125.46153846153847,1.6700000000000004,20.7625,0.0,0.0,0.221,0.5175000000000001,4.7375,0.253,12.666666666666666,5.9350000000000005,1.2525,197.71428571428572,2.2528571428571427,11.5,0.2357142857142857,0.06899999999999999,228.14285714285714,0.0,15.623600000000003,4.104324786324786,0.0,65.1,0.0,944.96,0.0,0.0
oyster,50.028985507246375,1.5409090909090908,45.5,3.9901200000000006,1.1871723076923082,0.5226229508196721,11.48947368421053,0.13650863636363633,0.19295454545454546,2.459590909090909,0.10461136363636364,27.322608695652175,4.6044285714285715,0.5451199999999999,122.72954545454546,26.967704545454545,26.46780487804878,1.700318181818182,0.3150259259259257,196.54166666666666,61.964,9.1358,1.3113312499999998,0.0,37.875,0.0,599.1980199999999,0.0,0.0
pacific palisades,136.9787234042553,2.518181818181818,88.3695652173913,2.507555555555556,59.55,0.39199999999999996,0.030434782608695653,0.11699999999999999,0.2838421052631579,4.175000000000001,0.3328571428571429,9.538461538461538,4.095217391304348,0.547076923076923,310.29411764705884,6.480526315789473,56.099999999999994,0.36500000000000005,0.16378571428571428,716.9310344827586,72.42222222222222,13.205399999999996,0.8856302521008403,0.0,40.5,0.0,1525.7291666666667,0.0,0.0
paleo,511.38461538461536,5.196153846153846,116.59574468085107,2.9480851063829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,2.0,522.5,0.0,14.17081632653061,3.318148148148148,0.0,29.612244897959183,0.0,738.3673469387755,0.0,0.0
pan-fry,2160.9753086419755,4.408510638297872,47.36,2.3451999999999997,5.665671641791044,1.1665384615384615,11.477777777777778,0.24846000000000007,0.47109999999999985,5.5093000000000005,0.31166,62.208955223880594,4.415731707317073,1.3932051282051283,208.12,2.1394,22.854,0.9389166666666666,0.17477777777777773,283.42,62.57333333333333,14.759599999999999,4.917218750000001,0.0,215.08163265306123,0.0,365.58,0.0,0.0
pancake,108.95454545454545,1.2979166666666668,130.64,2.3834,0.5320754716981131,0.3735365853658537,6.581395348837208,0.2576799999999999,0.25508,2.5580000000000003,0.17806,39.273972602739725,0.4208888888888888,0.3538125,279.78,0.7417999999999999,10.683673469387756,0.10671999999999998,0.5180555555555555,182.2,28.032558139534885,5.986000000000001,1.977542682926829,0.0,32.08163265306123,0.0,509.08,0.0,0.0
papaya,135.37209302325581,17.642857142857142,57.15217391304348,0.8643478260869565,0.0,0.2881818181818182,2.435714285714286,0.023200000000000005,0.030666666666666665,0.40340000000000004,0.057466666666666666,19.571428571428573,0.0,0.135,12.066666666666666,0.11133333333333335,0.5866666666666667,0.06692857142857142,0.021,118.83333333333333,6.518181818181817,0.4159183673469388,0.029814814814814822,0.0,2.022727272727273,0.0,72.06122448979592,0.0,0.0
paprika,26567.428571428572,10.669230769230769,46.94117647058823,4.7368749999999995,0.0,14.55,40.15,0.33,1.23,10.1,2.14,49.0,0.0,2.51,314.0,4.33,6.3,0.713,1.59,887.6,51.5,2.0593999999999997,1.0873170731707316,0.0,7.913043478260869,0.0,436.2448979591837,0.0,0.0
parade,745.0,5.5590909090909095,196.73333333333332,2.6444444444444453,33.25,0.0,0.0,0.8333333333333334,0.9698333333333333,11.566666666666668,1.3199999999999998,267.0,0.0,0.0,308.25,0.0,0.0,0.0,0.0,175.55555555555554,0.0,8.750199999999998,3.0730833333333334,0.0,22.0,0.0,585.5,0.0,0.0
paris,973.3157894736842,4.036842105263158,93.6,1.5346666666666666,0.0,0.0,0.0,1.0,0.304,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.77777777777777,0.0,5.881891891891891,4.0696666666666665,0.0,17.29032258064516,0.0,765.6944444444445,0.0,0.0
parmesan,148.7843137254902,2.2948717948717947,354.82,1.4323999999999995,2.005357142857142,0.39098765432098764,14.404081632653062,0.1484090909090909,0.22847727272727275,2.5076590909090912,0.11606818181818182,35.88429752066116,0.29617283950617285,0.6022,263.97727272727275,1.456818181818182,20.148837209302318,0.06874999999999999,0.2118,176.84,27.964444444444446,17.306600000000007,4.025951515151514,0.0,54.265306122448976,0.0,792.68,0.0,0.0
